"tower_damage","kills","hero_damage","gold_per_min","denies","deaths","dmg_received","dmg_dealt","xp_per_min","assists","match_id","start_time","win","hero_id","account_id","leaguename"
1535,3,7238,416,2,3,6578,7571,445,14,1932514886,1447412382,true,60,134556694,"The Frankfurt Major 2015"
1534,1,7145,298,3,7,15174,7145,290,25,2927313529,1484914030,true,79,134556694,"Dota Pit League Season Five"
1514,2,5622,394,1,1,3687,5735,352,4,2161051749,1455818669,true,58,134556694,"WePlay League Season 3"
1505,7,11938,368,2,11,17530,18790,397,10,1832262143,1443628986,false,25,134556694,"Nanyang Championships"
1498,5,4789,526,4,3,5950,5558,377,9,2128484079,1454623017,true,33,134556694,"Dota Pit League Season Four"
1434,3,5579,277,0,8,10999,5579,375,17,3695231259,1516712294,true,66,134556694,"ESL One Genting 2018"
1428,1,6024,387,0,1,5300,11434,338,11,2065960306,1452339047,true,66,134556694,"The Shanghai Major"
1407,0,3511,317,0,5,6500,3511,264,14,2671322845,1474914822,true,79,134556694,"The BTS Series"
1373,3,5671,293,1,8,9322,5671,264,16,2719361223,1476820713,true,79,134556694,"The Summit 5"
1353,6,7083,328,5,11,34094,12119,497,13,1912442166,1446584106,true,30,134556694,"ASUS ROG DreamLeague Season 4"
1332,9,13141,401,2,9,18071,16373,403,11,1976550135,1449147908,true,25,134556694,"StarLadder | i-League"
1274,4,6967,360,2,5,11840,7977,318,16,2384114355,1464016612,true,20,134556694,"Nanyang Championships Season 2"
1271,1,2742,286,4,0,6170,2742,377,17,3048303199,1489227766,true,30,134556694,"Kiev Major"
1270,7,10054,406,8,3,19023,12938,612,22,1933563740,1447447370,true,60,134556694,"The Frankfurt Major 2015"
1256,4,15990,348,1,2,6827,17099,363,29,2306254123,1461093695,true,58,134556694,"ESL One Frankfurt 2016"
1249,5,11054,289,5,6,18393,11054,429,20,4063131437,1534435206,true,3,134556694,"The International 2018"
1249,3,3360,387,3,2,3304,3335,406,5,1841061365,1443924372,true,25,134556694,"ESL One at New York Super Week"
1216,6,7897,358,1,1,5352,9552,302,17,1832617510,1443639325,true,68,134556694,"Nanyang Championships"
1189,8,8941,340,0,4,12046,12018,340,20,2338335953,1462296638,true,58,134556694,"The Manila Major 2016"
1184,1,8045,251,7,7,18982,8045,280,19,3354286673,1501808227,true,30,134556694,"The International 2017"
1157,1,8960,270,1,5,18059,16565,248,14,2332796666,1462099842,false,58,134556694,"WePlay League Season 3"
1156,2,4163,325,1,4,5500,4163,319,12,2663984811,1474650811,true,30,134556694,"The BTS Series"
1142,4,17826,352,3,9,24207,17826,406,11,3937537639,1528344834,false,64,134556694,"CHINA DOTA2 SUPER MAJOR"
1142,3,8877,397,4,6,14069,13307,499,26,2376456186,1463760054,true,91,134556694,"SL i-League StarSeries S2"
1136,4,7211,300,12,8,15317,7211,421,13,3560337697,1510595875,true,79,134556694,"Dota Summit 8"
1131,3,5636,347,5,4,14242,8147,389,13,1939395493,1447673691,true,60,134556694,"The Frankfurt Major 2015"
1131,2,10828,272,3,7,13865,10828,410,14,3751180345,1519505266,true,37,134556694,"ESL One Katowice 2018 powered by Intel"
1130,0,5731,208,4,8,9923,5731,215,8,3256260474,1497730551,false,79,134556694,"The Summit 5"
1129,5,10976,291,13,8,15341,10976,338,21,3915279179,1527343117,true,3,134556694,"ESL One Birmingham 2018 powered by Intel"
1126,5,5583,478,3,4,8309,6525,439,17,2133116534,1454779687,true,33,134556694,"WePlay League Season 3"
1119,11,12773,435,0,4,6190,15349,370,9,1830199019,1443555872,true,25,134556694,"Nanyang Championships"
1110,1,9789,250,9,6,17078,9789,370,14,3909514591,1527087180,true,3,134556694,"ESL One Birmingham 2018 powered by Intel"
1098,6,13613,472,4,6,16613,13613,484,18,3049521638,1489262392,true,78,134556694,"Kiev Major"
1097,0,5653,295,3,7,16429,5653,287,14,2661576001,1474557171,true,37,134556694,"The BTS Series"
1085,12,14395,421,2,5,14537,20253,410,13,1970848730,1448897817,true,25,134556694,"Global eSports Cup LAN Finals Season 1"
1085,4,8405,344,0,3,16225,15044,363,10,2332626658,1462095022,true,58,134556694,"WePlay League Season 3"
1073,5,9167,405,1,7,12576,16209,474,6,1878548251,1445277853,false,25,134556694,"The Summit 4"
1073,4,5346,358,2,4,6947,5346,312,12,2897064589,1483677730,true,86,134556694,"ESL One Genting 2017"
1069,6,7957,352,3,3,7873,9384,381,14,1864637911,1444763110,true,68,134556694,"The Defense Season 5"
1064,4,5451,389,1,4,6762,8745,346,16,2442004818,1466152831,true,68,134556694,"ESL One Frankfurt 2016"
1063,7,8747,350,3,6,18270,11829,396,19,2339945518,1462369872,false,60,134556694,"The Manila Major 2016"
1063,5,10493,280,3,8,12792,10493,401,23,3694623523,1516684059,true,87,134556694,"ESL One Genting 2018"
1059,3,7120,326,3,5,6964,7120,309,12,2704004787,1476215994,true,26,134556694,"ASUS ROG DreamLeague Season 6"
1052,3,6630,364,4,2,9152,5974,380,11,1961356945,1448552271,true,60,134556694,"ASUS ROG DreamLeague Season 4"
1037,5,19190,280,3,8,14979,19190,251,21,3258835977,1497821194,true,101,134556694,"The Summit 5"
1036,4,10827,275,2,4,17060,10827,358,23,3249004797,1497459736,true,30,134556694,"The Summit 5"
1029,5,7119,309,6,2,4770,8481,289,16,2661785371,1474563645,true,111,134556694,"The BTS Series"
993,0,23757,297,2,15,38192,23757,479,16,3941740660,1528536467,false,37,134556694,"CHINA DOTA2 SUPER MAJOR"
990,6,12983,370,1,7,21434,24745,478,16,2288838440,1460404125,true,58,134556694,"ESL One Frankfurt 2016"
977,5,6484,329,1,3,5550,6750,434,18,1843563913,1443994772,true,91,134556694,"ESL One at New York Super Week"
953,3,3024,298,4,4,8419,2710,301,4,1892182579,1445791813,true,91,134556694,"StarLadder | i-League"
950,4,10244,288,6,7,17705,10364,314,21,3529546799,1509274933,true,3,134556694,"ESL One Hamburg 2017"
948,0,4010,337,3,3,10816,5045,327,16,2099714590,1453568737,true,50,134556694,"Dota Pit League Season Four"
942,3,6642,338,1,7,16566,7320,265,23,2379562978,1463858204,true,71,134556694,"SL i-League StarSeries S2"
932,2,7119,277,0,8,9647,7119,299,21,2718785428,1476800175,true,87,134556694,"The Summit 5"
930,2,3664,288,2,5,9053,3664,274,11,3046345475,1489150245,true,37,134556694,"Kiev Major"
929,4,8370,388,6,5,10634,9689,403,8,1916650145,1446750080,false,18,134556694,"The Defense Season 5"
924,6,7938,339,1,4,7703,8697,364,21,2342232730,1462459800,true,71,134556694,"The Manila Major 2016"
924,3,9852,263,4,7,15286,9872,355,21,3530486844,1509308688,true,3,134556694,"ESL One Hamburg 2017"
913,0,2936,334,0,3,4698,3275,303,9,2099839587,1453572036,true,102,134556694,"Dota Pit League Season Four"
911,10,10233,395,4,9,14258,11663,415,10,1866636836,1444844082,true,25,134556694,"ASUS ROG DreamLeague Season 4"
910,5,6007,306,5,7,17561,8680,386,17,2381777544,1463929131,false,60,134556694,"Nanyang Championships Season 2"
908,2,3378,350,0,3,4836,4127,252,0,2066144864,1452343431,false,66,134556694,"The Shanghai Major"
889,3,2427,283,2,5,3949,2427,161,7,2671053639,1474905222,true,50,134556694,"The BTS Series"
887,7,10347,265,2,8,15233,10347,285,13,3750343882,1519473782,false,30,134556694,"ESL One Katowice 2018 powered by Intel"
884,3,7848,284,6,5,10248,7848,364,20,4064938488,1534533308,true,3,134556694,"The International 2018"
871,7,21022,311,1,10,25748,21022,370,23,3138772596,1493100037,true,5,134556694,"Kiev Major"
861,5,10242,288,1,10,23666,10242,342,16,2742296197,1477747898,true,84,134556694,"The Boston Major 2016"
860,5,7665,399,3,3,16542,10498,489,14,1843364264,1443986198,true,50,134556694,"ESL One at New York Super Week"
856,9,15398,326,1,6,12137,15398,360,12,3780137912,1521012986,true,30,134556694,"World Electronic Sports Games International"
855,1,7976,267,4,8,10149,7976,202,3,2703687011,1476203714,false,79,134556694,"ASUS ROG DreamLeague Season 6"
854,7,25731,355,5,9,24091,25731,475,23,3917700931,1527433842,true,37,134556694,"ESL One Birmingham 2018 powered by Intel"
851,0,2395,263,2,4,3693,4079,197,6,2706026434,1476300598,true,111,134556694,"ASUS ROG DreamLeague Season 6"
845,10,9117,465,8,3,12019,12444,474,10,2443155396,1466184984,true,2,134556694,"ESL One Frankfurt 2016"
840,7,7331,346,0,4,11349,8395,343,11,1843672837,1444001946,true,79,134556694,"ESL One at New York Super Week"
827,8,9939,355,4,0,4407,12855,383,9,2064168118,1452272408,true,111,134556694,"The Shanghai Major"
825,0,6878,256,0,7,15517,6878,336,17,3149054430,1493561542,false,37,134556694,"Kiev Major"
823,1,2125,304,1,1,2083,2125,263,13,3045936211,1489136521,true,87,134556694,"Kiev Major"
816,2,2879,325,4,3,9689,4179,341,12,2268239419,1459630229,true,20,134556694,"EPICENTER: Moscow"
813,3,5582,278,3,8,15363,7432,261,17,2525936759,1469372761,true,91,134556694,"Global Grand Masters by Prodota.eu"
799,10,7672,349,4,5,10664,8592,341,19,1981265554,1449320959,true,68,134556694,"Global eSports Cup LAN Finals Season 1"
795,5,11218,337,0,10,20579,18606,378,14,2308134121,1461172495,false,7,134556694,"DreamLeague Season 5"
791,9,18185,336,3,15,19715,18185,465,17,3868032433,1525530320,false,30,134556694,"EPICENTER XL"
777,2,11304,294,10,13,19422,11304,371,17,3820112359,1523071086,false,26,134556694,"Dota 2 Asia Championships 2018"
775,0,2316,322,2,4,7356,3300,296,5,2293735220,1460624193,false,33,134556694,"SL i-League Invitational Season 1"
771,2,3138,285,1,2,8075,3690,281,9,2375937888,1463745625,true,91,134556694,"SL i-League StarSeries S2"
767,5,4224,326,0,2,5610,4562,461,11,1878679558,1445282874,true,91,134556694,"The Summit 4"
766,2,4627,339,2,5,9745,5495,334,14,1892076970,1445788864,true,87,134556694,"StarLadder | i-League"
763,4,10130,282,0,8,20634,17667,231,14,2403608367,1464718951,false,69,134556694,"SL i-League StarSeries S2"
763,4,6126,366,4,1,5208,6126,385,12,3053502388,1489425429,true,86,134556694,"Kiev Major"
758,1,2939,230,2,0,2744,2939,256,13,2670958140,1474902371,true,30,134556694,"The BTS Series"
757,0,3747,276,3,7,9646,3747,283,20,2730231450,1477238455,true,30,134556694,"Dota Pit League Season Five"
756,4,8634,330,5,2,4332,7458,330,12,2149706429,1455383911,true,111,134556694,"WePlay League Season 3"
753,3,7006,326,1,8,17671,8613,375,18,1832469058,1443634700,true,50,134556694,"Nanyang Championships"
746,4,13890,332,1,9,16150,18299,319,11,1910241246,1446500408,true,25,134556694,"The Defense Season 5"
745,1,3202,291,2,6,11266,4776,298,11,2113367447,1454083546,true,20,134556694,"WePlay League Season 3"
742,7,8377,306,9,10,12908,13672,243,9,1911911315,1446566415,true,68,134556694,"StarLadder | i-League"
740,7,7518,304,2,8,9551,9337,291,17,2442244100,1466160518,true,32,134556694,"ESL One Frankfurt 2016"
739,3,18699,284,1,15,18317,18699,305,20,2763648410,1478552100,true,79,134556694,"ASUS ROG DreamLeague Season 6"
730,7,8243,401,2,2,9974,9917,366,9,2327813366,1461931940,true,58,134556694,"WePlay League Season 3"
717,5,7104,299,2,2,5486,7104,277,14,2666414264,1474733164,true,68,134556694,"The BTS Series"
714,6,7192,297,0,6,9691,7192,385,15,3783127740,1521172798,true,30,134556694,"World Electronic Sports Games International"
711,3,4405,313,4,2,5184,5383,260,15,1975286617,1449087423,true,68,134556694,"StarLadder | i-League"
711,3,3914,256,1,6,8309,3914,244,13,3138908078,1493107074,true,84,134556694,"Kiev Major"
709,0,3702,281,4,4,7931,5579,229,5,2333710502,1462123783,false,58,134556694,"WePlay League Season 3"
707,0,3043,240,0,4,6932,3043,235,14,2751493689,1478095896,true,84,134556694,"ESL One Frankfurt 2016"
698,5,8385,286,5,5,11104,8385,444,17,3943365614,1528604858,true,3,134556694,"CHINA DOTA2 SUPER MAJOR"
691,2,2159,240,2,1,816,2159,233,8,2664082722,1474653850,true,37,134556694,"The BTS Series"
687,5,10830,357,3,7,9278,14475,410,11,1880740219,1445367652,false,25,134556694,"ASUS ROG DreamLeague Season 4"
685,1,3077,209,4,1,1778,3077,286,10,3196027182,1495386599,true,87,134556694,"DreamLeague season 7"
683,5,7532,331,0,11,26816,8052,344,17,1880833167,1445371911,true,50,134556694,"ASUS ROG DreamLeague Season 4"
683,2,4126,296,1,9,11956,5733,288,8,2384394034,1464024735,true,20,134556694,"Nanyang Championships Season 2"
679,0,6254,308,0,1,5021,6539,336,17,2288770591,1460401183,true,58,134556694,"ESL One Frankfurt 2016"
677,9,14158,377,0,8,23538,18720,377,21,2310293354,1461259795,true,69,134556694,"DreamLeague Season 5"
673,2,3184,376,1,2,5379,4072,431,8,2152400343,1455472693,true,20,134556694,"Dota Pit League Season Four"
672,5,6450,309,4,7,15729,8191,337,2,2340596245,1462390592,false,58,134556694,"The Manila Major 2016"
669,1,5921,288,1,6,8643,5921,357,11,3775825168,1520772945,true,26,134556694,"PGL BUCHAREST MAJOR 2018"
667,1,4878,351,4,0,2325,5318,451,14,2268157891,1459627087,true,58,134556694,"EPICENTER: Moscow"
666,4,10409,315,2,8,33290,10409,380,26,3810667407,1522566554,true,30,134556694,"Dota 2 Asia Championships 2018"
662,2,18174,302,4,5,40630,18538,433,36,3354345479,1501812586,true,84,134556694,"The International 2017"
662,0,2735,285,1,1,8583,2735,208,13,3137907375,1493047660,true,37,134556694,"Kiev Major"
660,2,3465,406,1,8,17907,4857,432,16,2278985683,1460047768,true,69,134556694,"ESL One Frankfurt 2016"
655,3,5925,291,1,3,3952,5925,308,14,2719307202,1476818077,true,79,134556694,"The Summit 5"
652,3,16914,372,3,7,13114,16914,585,32,4061802430,1534357787,true,5,134556694,"The International 2018"
641,1,6286,272,2,9,28151,16819,374,22,2447601447,1466340450,false,102,134556694,"ESL One Frankfurt 2016"
641,0,4022,246,2,7,10134,4022,279,20,3258915301,1497826012,true,50,134556694,"The Summit 5"
639,4,6400,313,7,3,8711,6400,307,11,3744481509,1519158049,true,37,134556694,"ESL One Katowice 2018 powered by Intel"
637,4,4687,298,1,2,8167,5041,363,12,1882909382,1445460380,true,91,134556694,"The Defense Season 5"
635,9,9802,306,4,4,9550,9802,319,14,3249497023,1497482926,true,37,134556694,"The Summit 5"
629,1,2903,302,0,4,4346,3218,296,11,2144799871,1455210770,true,20,134556694,"WePlay League Season 3"
626,1,7341,270,2,7,12575,7341,287,19,2703926104,1476212434,true,30,134556694,"ASUS ROG DreamLeague Season 6"
622,4,5669,317,2,4,7587,6927,361,4,1817001413,1443117669,false,92,134556694,"Nanyang Championships"
619,7,18726,245,1,1,8387,18726,309,14,3149572447,1493579346,false,37,134556694,"Kiev Major"
615,4,8293,403,2,2,3739,7693,344,14,2142589648,1455126533,true,58,134556694,"ESL One Manila 2016"
603,1,5543,311,3,5,13262,7770,412,14,2109084419,1453915192,true,107,134556694,"WePlay League Season 3"
598,7,8003,293,8,6,12491,8003,364,8,3542359881,1509803770,true,3,134556694,"AMD SAPPHIRE Dota PIT"
597,5,9242,320,1,5,5502,9242,362,19,3805545412,1522320894,true,68,134556694,"Dota 2 Asia Championships 2018"
592,4,4902,270,1,8,15742,4902,302,13,3530401688,1509304243,true,84,134556694,"ESL One Hamburg 2017"
590,3,10585,272,0,6,8062,10585,361,25,3775933971,1520776577,true,68,134556694,"PGL BUCHAREST MAJOR 2018"
586,2,3274,293,3,3,5422,3147,279,10,2154270247,1455548619,true,30,134556694,"WePlay League Season 3"
585,2,8810,303,2,4,7052,9284,332,18,1974091429,1449047707,true,68,134556694,"Global eSports Cup LAN Finals Season 1"
585,2,3953,239,3,6,9392,3953,307,14,2739706757,1477653602,true,84,134556694,"The Boston Major 2016"
584,0,6852,228,0,8,22930,6852,363,25,3195651041,1495375301,false,30,134556694,"DreamLeague season 7"
579,3,10602,220,1,18,24290,16142,270,14,1916220690,1446735782,false,91,134556694,"ASUS ROG DreamLeague Season 4"
577,1,11070,224,7,12,26541,11130,296,14,3189457454,1495129500,false,3,134556694,"DreamLeague season 7"
576,5,5405,422,1,5,14146,6473,355,3,2310182649,1461256236,false,58,134556694,"DreamLeague Season 5"
574,2,8092,262,7,5,15082,8092,422,21,3562171562,1510685216,true,79,134556694,"Dota Summit 8"
568,4,5352,336,0,5,8676,6685,332,19,1886935076,1445621738,true,91,134556694,"ASUS ROG DreamLeague Season 4"
567,3,5322,361,2,4,12502,8077,451,24,1909898287,1446485860,true,85,134556694,"ASUS ROG DreamLeague Season 4"
566,2,8511,255,0,6,14336,8511,266,15,3256432686,1497738693,true,71,134556694,"The Summit 5"
559,1,8591,272,6,5,9917,8591,360,25,3928102591,1527917123,true,87,134556694,"CHINA DOTA2 SUPER MAJOR"
557,2,4181,306,0,4,10360,7017,352,18,2077718141,1452774436,true,68,134556694,"StarLadder | i-League"
554,2,5420,360,5,4,6271,5858,394,15,2381442759,1463921678,true,102,134556694,"Nanyang Championships Season 2"
553,3,6504,263,7,5,12314,6504,394,21,3941931884,1528543620,true,87,134556694,"CHINA DOTA2 SUPER MAJOR"
551,1,4827,223,2,10,15810,6931,281,16,1914652159,1446669726,false,91,134556694,"The Summit 4"
549,5,10642,241,3,11,28231,10642,269,20,3082065542,1490646364,true,30,134556694,"Captains Draft 3.0 Presented by DotaCinema & MoonduckTV"
546,2,4908,331,2,3,9383,4938,334,8,1932755249,1447420521,true,60,134556694,"The Frankfurt Major 2015"
544,1,5155,324,3,3,8330,5155,339,22,2756491371,1478293183,true,84,134556694,"ESL One Frankfurt 2016"
541,6,8965,331,0,6,9244,8965,263,19,2760988203,1478444357,true,87,134556694,"ESL One Frankfurt 2016"
540,4,6713,449,0,5,10399,7056,380,8,2152290464,1455469292,true,62,134556694,"Dota Pit League Season Four"
537,2,2482,319,0,2,6652,2482,323,11,2717155735,1476723150,true,79,134556694,"The Summit 5"
534,4,8907,416,0,7,17477,17185,494,16,2332978193,1462104825,true,69,134556694,"WePlay League Season 3"
533,3,14117,202,2,21,47208,14261,289,25,3258445124,1497805168,true,3,134556694,"The Summit 5"
528,2,2971,317,0,2,3908,3522,274,12,2381310996,1463918656,true,91,134556694,"Nanyang Championships Season 2"
525,2,7727,316,1,4,8341,7727,370,19,3783517334,1521194947,true,87,134556694,"World Electronic Sports Games International"
523,6,8212,319,4,2,5005,8212,314,11,3751104948,1519501528,true,30,134556694,"ESL One Katowice 2018 powered by Intel"
522,6,10294,312,7,8,21512,10972,398,15,3941608894,1528531620,true,3,134556694,"CHINA DOTA2 SUPER MAJOR"
522,5,12653,220,0,8,19077,19970,252,15,1932974786,1447426539,false,101,134556694,"The Frankfurt Major 2015"
522,2,6102,384,1,5,9555,6780,416,24,2384256117,1464020473,true,91,134556694,"Nanyang Championships Season 2"
519,3,3704,301,2,4,12053,3704,226,17,2738595659,1477597291,true,30,134556694,"The Boston Major 2016"
516,2,11165,292,1,4,8401,11165,311,18,3149353238,1493570791,true,37,134556694,"Kiev Major"
514,2,5491,271,4,2,5067,6557,330,14,1975207688,1449083841,true,100,134556694,"StarLadder | i-League"
513,4,5212,279,2,6,16871,5212,345,17,3046758563,1489161358,true,50,134556694,"Kiev Major"
512,6,12196,292,3,7,10592,12196,253,17,3469756045,1506543988,true,68,134556694,"AMD SAPPHIRE Dota PIT"
512,2,2106,275,10,1,4887,2377,262,9,2069063624,1452432941,true,50,134556694,"The Shanghai Major"
508,2,6204,297,3,3,12492,8847,350,11,1973312892,1449002240,true,102,134556694,"StarLadder | i-League"
508,1,6772,228,1,11,11176,6772,306,18,3861026687,1525196265,true,26,134556694,"EPICENTER XL"
502,3,3362,311,1,1,1992,3362,229,7,2927197348,1484910207,true,86,134556694,"Dota Pit League Season Five"
501,4,9561,302,0,8,16895,9561,373,20,3357892393,1501952465,true,84,134556694,"The International 2017"
500,1,15965,249,0,6,26625,15965,368,17,3352323980,1501709928,false,64,134556694,"The International 2017"
496,1,4316,245,2,3,6816,5846,247,5,1914566969,1446665992,false,92,134556694,"The Summit 4"
492,2,5986,227,0,3,4538,5986,319,18,3752602284,1519572631,true,87,134556694,"ESL One Katowice 2018 powered by Intel"
487,0,2275,209,2,2,2598,2275,208,7,2736611319,1477511997,true,84,134556694,"ASUS ROG DreamLeague Season 6"
485,0,1971,339,0,0,3290,2000,353,17,2306022280,1461084919,true,83,134556694,"ESL One Frankfurt 2016"
478,8,13896,412,2,11,17295,18284,476,11,1910002012,1446489597,false,25,134556694,"ASUS ROG DreamLeague Season 4"
477,2,7833,276,8,3,3797,7833,288,14,3752505318,1519568982,true,68,134556694,"ESL One Katowice 2018 powered by Intel"
474,2,5672,247,3,8,9780,5672,331,12,3563757526,1510767004,true,3,134556694,"DreamLeague season 8"
472,4,6142,309,1,2,6019,6142,286,12,2756412495,1478289855,true,79,134556694,"ESL One Frankfurt 2016"
463,1,10238,268,6,3,7857,10238,286,15,3193576156,1495297799,true,86,134556694,"DreamLeague season 7"
459,1,3583,260,3,1,5000,3583,311,8,3574837639,1511283803,true,84,134556694,"D2CL Season 7"
456,1,6597,245,1,8,15602,10083,289,13,1983417752,1449392777,false,100,134556694,"Global eSports Cup LAN Finals Season 1"
456,1,3079,305,1,4,6304,3079,343,11,2761247345,1478451841,true,84,134556694,"ESL One Frankfurt 2016"
455,2,10559,324,0,5,11719,10559,432,26,3752758474,1519579130,true,87,134556694,"ESL One Katowice 2018 powered by Intel"
454,2,7529,216,0,4,8806,7529,292,11,3750244771,1519470026,true,3,134556694,"ESL One Katowice 2018 powered by Intel"
